Customer ID,Customer Name,Article Count,Tax,Total Amount,Contract ID,Contract Mode,Product Type,Customer Type,Customer Sub Type,Region,Start Date,End Date
3000042033,SESHAASAI TECHNOLOGIES LIMITED,479932,0.0,16518320.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
5000009103,INDIAN OVERSEAS BANK-PSD,94706,0.0,4108369.44,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000042169,INDIAN BANK,18100,0.0,698663.84,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
5000014821,MS CBI KOTI(BNPL),248554,0.0,5753113.6,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000063003,PKL LIMITED,97,0.0,49727.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000052887,KARNATAKA GRAMIN BANK,98,0.0,27022.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000065748,DREAMY DESIGNS,3189,0.0,54097.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4002089778,GANTASALA RAVALI,596,0.0,43345.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000044681,SHREE NIDHI PRINT P LTD,36,0.0,189900.34,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000060979,ZEROHARM SCIENCES PVT LTD,4,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4002005159,MAASALA SIVA DURGA,567,0.0,52425.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000051074,KAKANI EDU MEDIA PVT LTD,292,0.0,14101.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4001690303,BATTULA SANDHYA,136,0.0,14425.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000056175,EMERALD ENTERPRISES,0,0.0,47860.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000056867,LEE HEALTH DOMAIN INDIA PVT LTD,286,0.0,22305.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000067747,SJI JIMR,0,0.0,56500.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000065886,DREAMY DESIGNS,306,0.0,3420.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000059264,Aswini Homeo & Ayurvedic Products,483,0.0,8130.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000060427,SOLUTIONS 3X PVT LTD,78,0.0,10102.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000067142,Prashanthi Ponnapalli,362,0.0,8530.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000060978,AYUSH DESIGNS,96,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000056929,NADELLA VENKAT CHAITANYA,591,0.0,9590.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000056060,VIJAYA SHRI ENTERPRISES,16,0.0,7778.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4002369298,SAANVI TRENDZ,158,0.0,1260.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000055959,U LAXMAMMA,88,0.0,5225.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000063005,VASHISHT HOMEOPATHIC PHARMACEUTICALS,20,0.0,4100.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000069175,KAKATIYA ENERGY SYSTEMS PVT LTD,31,0.0,10150.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000058927,LOTUS INTERNATIONAL,339,0.0,24115.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000063187,LAKSHMI SAREES,116,0.0,6630.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000068827,LAASYA REDDY YALAKA,139,0.0,4145.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000065595,CUSTOMIZE DUNIYA,5,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000055965,Mayora India Pvt Ltd,51,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
5000018005,SBI SHAPURNAGAR,136,0.0,2335.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000058814,RAVIRALA KARUNAKAR,115,0.0,9965.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000067761,SJI JIMR,0,0.0,14782.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000068593,SOWMYA ENTERPRISES,58,0.0,7300.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000052699,KAMAKSHI ASTRO GEMS,8,0.0,11360.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000062754,ASIA BOOK HOUSE,224,0.0,3690.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000062755,ASIA BOOK HOUSE,34,0.0,2379.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000057348,MAASALA SIVA DURGA,86,0.0,10205.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000069110,KONAM HARITHA,51,0.0,4700.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000068297,ARROW ENGINEERING INDUSTRIES PVT LTD,8,0.0,2079.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
1000055966,Mayora India Pvt Ltd,52,0.0,19809.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000063189,Murtle Foot Innovations,12,0.0,1390.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4002157091,S MADHUSUDHAN RAO,97,0.0,1660.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000069069,KALUVALA RAVALI,63,0.0,2760.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
4001732539,JULOORI SHRUTHI(HANS-CREATION-1),153,0.0,3200.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
2000013647,"ICFRE 
Institute of Forest Biodiversity",17,0.0,2100.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
5000018350,CONTAINER CORPORATION OF INDIA LIMITED,1,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000062204,NYARA PRODUCTS,21,0.0,240.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000056061,ABS FISHING,16,0.0,600.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000068802,BOIENI JAYA MADHURI,9,0.0,2129.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
5000017870,SBI KUKATPALLY,52,0.0,1165.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000062203,NYARA PRODUCTS,11,0.0,2452.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000051248,PREETHI COLLECTIONS,14,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000070435,MAYURA MEDICAL LLP,11,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000063004,VASHISHT HOMEOPATHIC PHARMACEUTICALS,0,0.0,175.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000070192,BHARAT BRUSHLESS MOTORS,10,0.0,0.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000067602,MADDIREDDI ANUSHA,6,0.0,310.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
3000068280,VIVEK INDUSTRIES,6,0.0,90.0,-,-,All,All,All,All Offices,2025-05-01,2025-05-31
