Customer ID,Customer Name,Article Count,Tax,Total Amount,Contract ID,Contract Mode,Product Type,Customer Type,Customer Sub Type,Region,Start Date,End Date
3000042033,SESHAASAI TECHNOLOGIES LIMITED,293656,0.0,37452745.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000009103,INDIAN OVERSEAS BANK-PSD,97468,0.0,5316479.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000042169,INDIAN BANK,20094,0.0,607633.92,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000014821,MS CBI KOTI(BNPL),154000,0.0,5349242.08,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063003,PKL LIMITED,79,0.0,51543.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000052887,KARNATAKA GRAMIN BANK,86,0.0,39671.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000065748,DREAMY DESIGNS,2301,0.0,62564.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4002089778,GANTASALA RAVALI,697,0.0,39935.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000044681,SHREE NIDHI PRINT P LTD,4964,0.0,671404.72,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4002005159,MAASALA SIVA DURGA,598,0.0,43865.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000051074,KAKANI EDU MEDIA PVT LTD,157,0.0,23826.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4001690303,BATTULA SANDHYA,123,0.0,11134.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000056175,EMERALD ENTERPRISES,96,0.0,11130.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000056867,LEE HEALTH DOMAIN INDIA PVT LTD,370,0.0,14760.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000067747,SJI JIMR,842,0.0,3320.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000065886,DREAMY DESIGNS,218,0.0,3335.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059264,Aswini Homeo & Ayurvedic Products,132,0.0,3415.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000060427,SOLUTIONS 3X PVT LTD,51,0.0,9814.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000067142,Prashanthi Ponnapalli,260,0.0,10915.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000056929,NADELLA VENKAT CHAITANYA,278,0.0,9125.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000056060,VIJAYA SHRI ENTERPRISES,14,0.0,8178.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4002369298,SAANVI TRENDZ,34,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000055959,U LAXMAMMA,66,0.0,6390.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063005,VASHISHT HOMEOPATHIC PHARMACEUTICALS,23,0.0,5975.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000069175,KAKATIYA ENERGY SYSTEMS PVT LTD,42,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000058927,LOTUS INTERNATIONAL,433,0.0,15240.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063187,LAKSHMI SAREES,90,0.0,12070.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068827,LAASYA REDDY YALAKA,115,0.0,3650.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000065595,CUSTOMIZE DUNIYA,0,0.0,20610.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000055965,Mayora India Pvt Ltd,0,0.0,29900.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000018005,SBI SHAPURNAGAR,99,0.0,1695.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000058814,RAVIRALA KARUNAKAR,123,0.0,14850.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000067761,SJI JIMR,82,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068593,SOWMYA ENTERPRISES,85,0.0,4685.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000052699,KAMAKSHI ASTRO GEMS,243,0.0,2195.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000062754,ASIA BOOK HOUSE,85,0.0,2560.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000062755,ASIA BOOK HOUSE,9,0.0,6593.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000057348,MAASALA SIVA DURGA,116,0.0,8575.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000069110,KONAM HARITHA,65,0.0,580.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068297,ARROW ENGINEERING INDUSTRIES PVT LTD,5,0.0,3519.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000055966,Mayora India Pvt Ltd,173,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063189,Murtle Foot Innovations,13,0.0,2740.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4002157091,S MADHUSUDHAN RAO,32,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000069069,KALUVALA RAVALI,88,0.0,715.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4001732539,JULOORI SHRUTHI(HANS-CREATION-1),107,0.0,2970.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000013647,"ICFRE 
Institute of Forest Biodiversity",19,0.0,1030.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000018350,CONTAINER CORPORATION OF INDIA LIMITED,0,0.0,20263.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000062204,NYARA PRODUCTS,2,0.0,2575.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000056061,ABS FISHING,2,0.0,1764.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068802,BOIENI JAYA MADHURI,11,0.0,1654.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000017870,SBI KUKATPALLY,59,0.0,1855.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000062203,NYARA PRODUCTS,27,0.0,1660.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068592,KSR MART,0,0.0,100.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000057627,ADML,0,0.0,269.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063004,VASHISHT HOMEOPATHIC PHARMACEUTICALS,6,0.0,355.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000067602,MADDIREDDI ANUSHA,8,0.0,1795.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000068280,VIVEK INDUSTRIES,3,0.0,675.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059244,K ABHILASH GOUD,22,0.0,120.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4002036453,K SRAVANTHI,5,0.0,370.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000065508,Surya Fire & Safety Systems,1,0.0,0.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059245,HASHITHA CREATION SAREES AND DRESS MATERIALS,3,0.0,765.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
4001794137,PADMAVATHI ORGANICS,0,0.0,954.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000063188,MURTLE FOOT INNOVATIONS (OPC) PVT LT,0,0.0,787.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059485,Kunchala Sulochana,3,0.0,440.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000054276,KAMAKSHI ASTRO GEMS,0,0.0,320.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
5000014772,APGVB,74,0.0,69313.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000042684,Axis Bank(NAF),4526,0.0,102040.52,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000044891,CBI MUMBAI NAF,293716,0.0,11541621.32,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000025161,ICICI(NAF),125002,0.0,1484507.86,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
3000041305,KL HITECH,1244,0.0,319406.52,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000006532,LAKSHMI ENTERPRISES,8690,0.0,302194.86,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000050206,K and S Group of Company,120,0.0,9074.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000050660,cash cow augmentation systems,696,0.0,30267.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000050738,M/s Hamstech Online Services Pvt Ltd,352,0.0,2784.8,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000051543,NEW MAX TELESHOPPING,1978,0.0,169933.82,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000051948,KRISHNA PEARLS & JEWELLERS,8,0.0,1274.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000053259,Monksays Superfoods private Limited,5194,0.0,268777.44,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000053326,SUPRACYN PRIVATE LIMITED,720,0.0,56604.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000053737,LINKY WEB,58,0.0,6053.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000055961,M/S KHADYAM SPECIALITY FOODS PRIVATE LIMITED,12,0.0,1840.8,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000058092,IKON ENTERPRISES,212,0.0,25653.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000058170,PUNARJEEVANI INDIA PVT LTD COD,2706,0.0,68286.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000058692,P RAMANA,20,0.0,755.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059752,M/S TANGELLAPALLI MADHURI,168,0.0,7988.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000059753,M/S JINNARAM SHOBHA RANI,222,0.0,2973.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
1000078914,AISHWARYA TECHNOLOGIES AND TELECOM/TELOGICA LTD,4,0.0,1711.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001605,1076 OF INCOME TAX,1106,0.0,23033.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001606,OFFICE OF COMMM OF CENTRAL TAX,426,0.0,22797.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001607,DG OF CENTRAL EXCISE,570,0.0,19930.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001642,354I INCOME TAX CIB,110,0.0,38999.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001643,OFFICE OF REGIONAL DIRECTOR,684,0.0,23364.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001644,CUSTOMS & CENTRAL EXCISE/GST SECUNDERABAD COMM,222,0.0,4531.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001645,CIT TDS RANGE 14 COMMISSIONER,60,0.0,3882.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001646,SECURITY PRINTING PRESS,2642,0.0,1252125.16,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001649,CENTRAL BOARD OF DIRECT TAXES,172,0.0,6820.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001650,IT CENTRAL CIRCLE,580,0.0,17759.0,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001651,354O  INCOME TAX BB,262,0.0,7658.2,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001654,COMISSIONER OF CENTRAL EXCISE gst,482,0.0,19434.6,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001657,IT EXEMPTIONS,60,0.0,12779.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001658,COMMISSIONER OF IT RANGE III,80,0.0,4495.8,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
2000001659,CUSTOMS COMMISSIONERATE,1030,0.0,82222.4,-,-,All,All,All,All Offices,2025-04-01,2025-04-30
